Step Up (2006),9762
Zoom (2006),14113
Mind Game (2004),21712
Half Nelson (2006),7859
"Moustache, La (2005)",16998
Tideland (2005),11559
Adam's Apples (Adams æbler) (2005),1023
Material Girls (2006),10118
Accepted (2006),9788
Crime Busters (1977),11689
Born to Kill (1947),33813
"Illusionist, The (2006)",1491
The Queen (2006),1165
Beerfest (2006),9988
Invincible (2006),11652
Idlewild (2006),13816
"Red Balloon, The (Ballon rouge, Le) (1956)",15265
Angel-A (2005),11227
"Chump at Oxford, A (1940)",33810
"Icicle Thief, The (Ladri di saponette) (1989)",41937
"Puffy Chair, The (2006)",24055
"Wicker Man, The (2006)",9708
"Wind That Shakes the Barley, The (2006)",1116
Severance (2006),5072
Hollywoodland (2006),1249
"Covenant, The (2006)",9954
"Last Kiss, The (2006)",7511
SherryBaby (2006),13075
Idiocracy (2006),7512
Jesus Camp (2006),1776
"Bow, The (Hwal) (2005)",1963
"Tiger and the Snow, The (La tigre e la neve) (2005)",10846
"Fountain, The (2006)",1381
Fear City: A Family-Style Comedy (La cité de la peur) (1994),15097
"Science of Sleep, The (La science des rêves) (2006)",300
"Black Dahlia, The (2006)",9676
"Woods, The (2006)",6948
Gridiron Gang (2006),9766
Land of Plenty (Angst and Alienation in America) (2004),1595
"Bridge, The (2006)",1666
Apocalypto (2006),1579
Flyboys (2006),9664
Jackass Number Two (2006),12094
All the King's Men (2006),1717
Conversations with Other Women (2005),15624
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),496
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",1417
"Guardian, The (2006)",4643
Open Season (2006),7484
School for Scoundrels (2006),9842
"Departed, The (2006)",1422
"Texas Chainsaw Massacre: The Beginning, The (2006)",10781
Employee of the Month (2006),9794
Running With Scissors (2006),7510
Man of the Year (2006),9895
"Marine, The (2006)",8975
Infamous (2006),9672
Fellini's Casanova (Il Casanova di Federico Fellini) (1976),42236
Chapayev (1934),46774
Feast (2005),10070
Little Children (2006),1440
Deliver Us from Evil (2006),13364
"Last King of Scotland, The (2006)",1523
"U.S. vs. John Lennon, The (2006)",14201
Shortbus (2006),1378
Children of Men (2006),9693
"Prestige, The (2006)",1124
Flags of Our Fathers (2006),3683
13 Tzameti (2005),6077
Saw III (2006),214
Catch a Fire (2006),1123
Death of a President (2006),21173
Flushed Away (2006),11619
Perfume: The Story of a Murderer (2006),1427
"Santa Clause 3: The Escape Clause, The (2006)",13767
Mom and Dad Save the World (1992),27295
"Good Year, A (2006)",9726
Shut Up & Sing (2006),2152
For Your Consideration (2006),14799
Fuck (2005),21710
Shooting Dogs (a.k.a. Beyond the Gates) (2005),8588
Casino Royale (2006),36557
Happy Feet (2006),9836
Let's Go to Prison (2006),9809
Déjà Vu (Deja Vu) (2006),7551
Bobby (2006),10741
10 Items or Less (2006),2357
"Holiday, The (2006)",1581
Harsh Times (2006),7873
Fast Food Nation (2006),8324
The Great Train Robbery (1903),5698
Tenacious D in The Pick of Destiny (2006),2179
"Nativity Story, The (2006)",2447
Blood Diamond (2006),1372
Charlotte's Web (2006),9986
Eragon (2006),2486
Rocky Balboa (2006),1246
Fur: An Imaginary Portrait of Diane Arbus (2006),18615
"Dam Busters, The (1955)",13210
Another Gay Movie (2006),12795
"Painted Veil, The (2006)",14202
We Are Marshall (2006),11170
"Good Shepherd, The (2006)",1247
Dreamgirls (2006),1125
Freedom Writers (2007),1646
When the Levees Broke: A Requiem in Four Acts (2006),58923
Inland Empire (2006),1730
"History Boys, The (2006)",8618
Notes on a Scandal (2006),1259
DOA: Dead or Alive (2006),9053
Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),1494
"Good German, The (2006)",182
Letters from Iwo Jima (2006),1251
Black Christmas (2006),9656
Stomp the Yard (2007),1931
Miss Potter (2006),13967
American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),8275
Venus (2006),13771
The Return of Don Camillo (1953),11578
The Little World of Don Camillo (1952),11972
Primeval (2007),4283
Alpha Dog (2007),7457
"Hitcher, The (2007)",8398
After the Wedding (Efter brylluppet) (2006),3549
Bridge to Terabithia (2007),1265
Beer League (2006),14137
Dead Meat (2004),15689
49 Up (2005),13365
Waitress (2007),10758
Seven Up! (1964),51863
Catch and Release (2006),13668
Smokin' Aces (2006),7516
Blood and Chocolate (2007),10075
Epic Movie (2007),9760
"Messengers, The (2007)",9966
Because I Said So (2007),1257
Hannibal Rising (2007),1248
Norbit (2007),9757
"Boss of It All, The (Direktøren for det hele) (2006)",5206
Cocaine Cowboys (2006),14761
Ratatouille (2007),2062
"Paris, I Love You (Paris, je t'aime) (2006)",2266
"Astronaut Farmer, The (2007)",5172
"Wake Up, Ron Burgundy (2004)",9965
It's a Boy Girl Thing (2006),37725
"Ugly Duckling and Me!, The (2006)",13517
The Odyssey (1997),17266
Unknown (2006),9828
Ghost Rider (2007),1250
Breach (2007),4169
Tyler Perry's Daddy's Little Girls (2007),16555
Music and Lyrics (2007),11172
"Number 23, The (2007)",3594
Reno 911!: Miami (2007),10090
Black Snake Moan (2006),7874
My Father and My Son (Babam ve oglum) (2005),13393
Factory Girl (2006),12271
Hot Fuzz (2007),4638
Golden Door (Nuovomondo) (2006),1993
Citizen X (1995),12554
Next (2007),1738
Amazing Grace (2006),15163
2001 Maniacs (2005),10845
Zodiac (2007),1949
Pusher III: I'm the Angel of Death (2005),11330
Babylon 5: The Gathering (1993),10942
Meshes of the Afternoon (1943),27040
Wild Hogs (2007),11199
300 (2007),1271
"Abandoned, The (2006)",10790
Starter for 10 (2006),14055
"Last Mimzy, The (2007)",2267
Priceless (Hors de prix) (2006),6691
"Host, The (Gwoemul) (2006)",1255
Becoming Jane (2007),2977
"Namesake, The (2006)",16727
I Think I Love My Wife (2007),14434
Premonition (2007),9963
Dead Silence (2007),14001
Reign Over Me (2007),2355
Pride (2007),16385
Shooter (2007),7485
"Hills Have Eyes II, The (2007)",9793
TMNT (Teenage Mutant Ninja Turtles) (2007),1273
Black Book (Zwartboek) (2006),9075
"Lookout, The (2007)",8270
Blades of Glory (2007),9955
Are We Done Yet? (2007),10172
Grindhouse (2007),253768
"Reaping, The (2007)",1683
Meet the Robinsons (2007),1267
American Hardcore (2006),16018
Inglorious Bastards (Quel maledetto treno blindato) (1978),22311
Sunshine (2007),1272
"Hoax, The (2007)",9903
How the Grinch Stole Christmas! (1966),13377
Disturbia (2007),8271
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),13158
"Vie en Rose, La (Môme, La) (2007)",1407
Fracture (2007),6145
Vacancy (2007),10294
In the Land of Women (2007),13067
Mr. Bean's Holiday (2007),1268
"Invisible, The (2007)",9785
Kickin It Old Skool (2007),13280
Spider-Man 3 (2007),559
Lucky You (2007),1950
It's a Very Merry Muppet Christmas Movie (2002),13352
21 Up (1977),20553
Sharkwater (2006),13894
Maniac Cop (1988),14240
"Ex, The (2007)",13171
Paprika (Papurika) (2006),4977
Day Watch (Dnevnoy dozor) (2006),2269
This Is England (2006),11798
Away from Her (2006),1919
Knocked Up (2007),4964
Hairspray (2007),2976
28 Weeks Later (2007),1562
Wheels on Meals (Kuai can che) (1984),11205
Jonestown: The Life and Death of Peoples Temple (2006),36676
Shrek the Third (2007),810
Once (2006),5723
Pirates of the Caribbean: At World's End (2007),285
Bug (2007),12526
Mr. Brooks (2007),3432
"Librarian: Return to King Solomon's Mines, The (2006)",14208
"Librarian: Quest for the Spear, The (2004)",14207
Fay Grim (2006),24200
"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",5488
"Breed, The (2006)",10063
Cashback (2006),12225
Ocean's Thirteen (2007),298
Them (Ils) (2006),10832
Sun Alley (Sonnenallee) (1999),2241
Hostel: Part II (2007),1691
Paranoid Park (2007),1990
"Legend of Sleepy Hollow, The (1980)",170261
Starcrash (a.k.a. Star Crash) (1978),22049
Surf's Up (2007),9408
Fantastic Four: Rise of the Silver Surfer (2007),1979
Nancy Drew (2007),14043
Fido (2006),10288
Death Proof (2007),1991
Rescue Dawn (2006),9952
"TV Set, The (2006)",17320
"Valet, The (La doublure) (2006)",21427
Bring It On: All or Nothing (2006),11211
"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",49870
Sicko (2007),2359
"Mighty Heart, A (2007)",1988
1408 (2007),3021
Death at a Funeral (2007),2196
Live Free or Die Hard (2007),1571
License to Wed (2007),2959
Evan Almighty (2007),2698
Transformers (2007),1858
Harry Potter and the Order of the Phoenix (2007),675
I Now Pronounce You Chuck and Larry (2007),3563
First Snow (2006),16083
Broken Arrow (1950),37292
Manufactured Landscapes (2006),24582
Across the Universe (2007),4688
Hot Rod (2007),10074
Stardust (2007),2270
"Simpsons Movie, The (2007)",35
I Know Who Killed Me (2007),5857
No Reservations (2007),3638
Charlie Bartlett (2007),8669
"Bourne Ultimatum, The (2007)",2503
China Blue (2005),54546
Tell No One (Ne le dis à personne) (2006),10795
Superbad (2007),8363
"Brice Man, The (Brice de Nice) (2005)",17350
Rush Hour 3 (2007),5174
"Last Legion, The (2007)",9703
Balls of Fury (2007),9750
Sydney White (2007),10760
"Kingdom, The (2007)",4349
Rocket Science (2007),13068
Daddy Day Camp (2007),14144
"Invasion, The (2007)",4858
"Nanny Diaries, The (2007)",12435
Halloween (2007),2082
Death Sentence (2007),11835
2 Days in Paris (2007),1845
"King of Kong, The (2007)",13958
Taxi 4 (2007),2335
Behind the Mask: The Rise of Leslie Vernon (2006),10961
"Brothers Solomon, The (2007)",10071
"Nines, The (2007)",12994
Planet Terror (2007),1992
3:10 to Yuma (2007),5176
Shoot 'Em Up (2007),4141
"Ten, The (2007)",13173
Gotti (1996),14786
Atonement (2007),4347
Electroma (2006),13529
Requiem (2006),523
"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",2009
No End in Sight (2007),12901
"Brave One, The (2007)",4413
In the Valley of Elah (2007),6973
December Boys (2007),4629
Shanghai Kiss (2007),15361
"Hunting Party, The (2007)",5353
Eastern Promises (2007),2252
"Unreasonable Man, An (2006)",30365
Tekkonkinkreet (Tekkon kinkurîto) (2006),13754
Love and Other Disasters (2006),6641
Interview (2007),8414
Cashback (2004),244797
Resident Evil: Extinction (2007),7737
Mr. Woodcock (2007),13257
Good Luck Chuck (2007),10030
Into the Wild (2007),5915
"Game Plan, The (2007)",13680
"Lust, Caution (Se, jie) (2007)",4588
"Seeker: The Dark Is Rising, The (2007)",2274
"Heartbreak Kid, The (2007)",9038
Dan in Real Life (2007),7211
"Darjeeling Limited, The (2007)",4538
We Own the Night (2007),2001
Elizabeth: The Golden Age (2007),4517
Michael Clayton (2007),4566
Sleuth (2007),4520
Lars and the Real Girl (2007),6615
30 Days of Night (2007),4513
Gone Baby Gone (2007),4771
"Comebacks, The (2007)",10759
Weirdsville (2007),14251
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",4512
10th & Wolf (2006),13197
Persepolis (2007),2011
Control (2007),5708
The Jane Austen Book Club (2007),5951
"Last Winter, The (2006)",15667
Black Sheep (2006),3603
"Edge of Heaven, The (Auf der anderen Seite) (2007)",2014
Saw IV (2007),663
For the Bible Tells Me So (2007),15651
My Kid Could Paint That (2007),14279
Elite Squad (Tropa de Elite) (2007),7347
King of California (2007),5718
American Gangster (2007),4982
Bee Movie (2007),5559
Before the Devil Knows You're Dead (2007),7972
"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",2013
No Country for Old Men (2007),6977
Be Kind Rewind (2008),4953
Itty Bitty Titty Committee (2007),10520
"Fugitive, The (1947)",37368
August Rush (2007),5123
"Man from Earth, The (2007)",13363
Lions For Lambs (2007),4515
Beowulf (2007),2310
Southland Tales (2006),4723
"Evening with Kevin Smith 2: Evening Harder, An (2006)",16768
Harrison Bergeron (1995),24732
I Served the King of England (Obsluhoval jsem anglického krále) (2006),12555
"Mist, The (2007)",5876
Enchanted (2007),4523
Hitman (2007),1620
Awake (2007),13483
"Golden Compass, The (2007)",2268
I Am Legend (2007),6479
Alvin and the Chipmunks (2007),6477
Futurama: Bender's Big Score (2007),7249
Margot at the Wedding (2007),13998
I'm Not There (2007),3902
"Savages, The (2007)",8272
Wrong Turn 2: Dead End (2007),13186
"Orphanage, The (Orfanato, El) (2007)",6537
Juno (2007),7326
"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",33003
My Blueberry Nights (2007),1989
Helvetica (2007),13348
"Bucket List, The (2007)",7350
"Kite Runner, The (2007)",7979
"Deaths of Ian Stone, The (2007)",12171
Wristcutters: A Love Story (2006),13198
Sweeney Todd: The Demon Barber of Fleet Street (2007),13885
National Treasure: Book of Secrets (2007),6637
There Will Be Blood (2007),7345
Charlie Wilson's War (2007),6538
AVPR: Aliens vs. Predator - Requiem (2007),440
Walk Hard: The Dewey Cox Story (2007),6575
As You Like It (2006),19103
Drained (O cheiro do Ralo) (2006),40860
Dedication (2007),14118
"Water Horse: Legend of the Deep, The (2007)",54318
Battlestar Galactica: Razor (2007),69315
P.S. I Love You (2007),6023
27 Dresses (2008),6557
Cassandra's Dream (2007),4787
Like Stars on Earth (Taare Zameen Par) (2007),7508
"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",5259
[REC] (2007),8329
In the Name of the King: A Dungeon Siege Tale (2008),2312
Cloverfield (2008),7191
Hatchet (2006),11908
Heaven and Earth (Ten to Chi to) (1990),41845
Cat Soup (Nekojiru-so) (2001),25078
"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",14069
First Sunday (2008),14423
Untraceable (2008),8090
Rambo (Rambo 4) (2008),7555
Meet the Spartans (2008),7278
Strange Wilderness (2008),14220
"Signal, The (2007)",13059
Hellboy II: The Golden Army (2008),11253
In Bruges (2008),8321
World on a Wire (Welt am Draht) (1973),53094
Rise of the Footsoldier (2007),13054
Teeth (2007),13121
Fool's Gold (2008),8676
Jumper (2008),8247
"Definitely, Maybe (2008)",8390
"Air I Breathe, The (2007)",13641
Vantage Point (2008),7461
"Spiderwick Chronicles, The (2008)",8204
Step Up 2 the Streets (2008),8328
"Other Boleyn Girl, The (2008)",12184
Semi-Pro (2008),13260
Run Fatboy Run (2007),7942
Taxi to the Dark Side (2007),13362
Descent (2007),21373
College Road Trip (2008),13493
"10,000 BC (2008)",7840
"Bank Job, The (2008)",8848
Doomsday (2008),13460
Horton Hears a Who! (2008),12222
Funny Games U.S. (2007),8461
"Counterfeiters, The (Die Fälscher) (2007)",7862
Mongol (2007),12246
War Dance (2007),16666
"Love Guru, The (2008)",12177
Diary of the Dead (2007),13025
Penelope (2006),7985
City of Men (Cidade dos Homens) (2007),7343
Zeitgeist: The Movie (2007),13016
Justice League: The New Frontier (2008) ,14011
Heima (2007),14793
Snow Angels (2007),14054
"Class, The (Klass) (2007)",28205
"Dark Knight, The (2008)",155
Never Back Down (2008),8456
Drillbit Taylor (2008),8457
Youth Without Youth (2007),7797
21 (2008),8065
Smart People (2008),12890
"Shepherd: Border Patrol, The (2008)",24411
Leatherheads (2008),4942
Assembly (Ji jie hao) (2007) ,14044
Zebraman (2004),36223
Stop-Loss (2008),8988
Shine a Light (2008),7944
Inside (À l'intérieur) (2007),13312
Nim's Island (2008),10488
"Ruins, The (2008)",11152
Forgetting Sarah Marshall (2008),9870
Superhero Movie (2008),11918
Street Kings (2008),1266
"Visitor, The (2007)",12473
Harold & Kumar Escape from Guantanamo Bay (2008),13335
99 francs (2007),8827
Speed Racer (2008),7459
"Forbidden Kingdom, The (2008)",1729
Happy-Go-Lucky (2008),10503
Religulous (2008),13007
Outpost (2008),9017
Are You Scared? (2006),25119
Son of Rambow (2007),13258
Super High Me (2007),14236
Outsourced (2006),7861
Baby Mama (2008),8780
Expelled: No Intelligence Allowed (2008),13359
Prom Night (2008),8617
Iron Man (2008),1726
Made of Honor (2008),10761
Redbelt (2008),12400
Taken (2008),8681
"Fall, The (2006)",14784
What Happens in Vegas... (2008),9029
American Pie Presents Beta House (American Pie 6: Beta House) (2007),8277
Bella (2006),12586
"Chronicles of Narnia: Prince Caspian, The (2008)",2454
Shelter (2007),17483
"Girl Next Door, The (2007)",15356
Indiana Jones and the Kingdom of the Crystal Skull (2008),217
Nina's Heavenly Delights (2006),12808
Sex and the City (2008),4564
"Strangers, The (2008)",10665
"Bigger, Stronger, Faster* (2008)",13636
All the Boys Love Mandy Lane (2006),9022
Kung Fu Panda (2008),9502
Recount (2008),14050
Ex Drummer (2007),14019
You Don't Mess with the Zohan (2008),10661
Stuck (2007),13848
"Protector, The (1985)",45408
Chaos Theory (2007),12912
Boy A (2007),14748
Spiral (2007),18467
"Happening, The (2008)",8645
"Incredible Hulk, The (2008)",1724
"Children of Huang Shi, The (2008)",13405
WALL·E (2008),10681
Wanted (2008),8909
Hancock (2008),8960
Get Smart (2008),11665
Young People Fucking (a.k.a. YPF) (2007),13019
St. Trinian's (2007),10748
Futurama: The Beast with a Billion Backs (2008),12889
Kit Kittredge: An American Girl (2008),8359
Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),13003
"Wackness, The (2008)",13990
Strange Circus (Kimyô na sâkasu) (2005),10842
Encounters at the End of the World (2008),12172
Zombie Strippers! (2008),13009
Frosty the Snowman (1969),13675
Battle for Haditha (2007),14111
Mamma Mia! (2008),11631
Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),8265
Rogue (2007),13022
"It's the Great Pumpkin, Charlie Brown (1966)",13353
Journey to the Center of the Earth (2008),88751
Meet Dave (2008),11260
"Machine Girl, The (Kataude mashin gâru) (2008)",13964
Shrooms (2007),14456
Transsiberian (2008),6687
Stargate: Continuum (2008),12914
Watchmen (2009),13183
Shotgun Stories (2007),12247
Watching the Detectives (2007),22100
Felon (2008),13012
Step Brothers (2008),12133
"X-Files: I Want to Believe, The (2008)",8836
Man on Wire (2008),14048
"Little Drummer Boy, The (1968)",18846
Hogfather (Terry Pratchett's Hogfather) (2006),11910
Pathology (2008),12192
"Tracey Fragments, The (2007)",16725
"Zone, The (La Zona) (2007)",15865
"Edge of Love, The (2008)",14061
Heart of a Dog (Sobachye serdtse) (1988),43680
"Mummy: Tomb of the Dragon Emperor, The (2008)",1735
"Midnight Meat Train, The (2008)",10185
Frozen River (2008),10183
Vicky Cristina Barcelona (2008),5038
Batman: Gotham Knight (2008),13851
"Walker, The (2007)",13251
Pineapple Express (2008),10189
Red Cliff (Chi bi) (2008),12289
"Sisterhood of the Traveling Pants 2, The (2008)",10188
Hell Ride (2008),13300
High School Musical 2 (2007),13649
Tropic Thunder (2008),7446
Star Wars: The Clone Wars (2008),12180
Henry Poole is Here (2008),13107
Mutant Chronicles (2008),13256
Waltz with Bashir (Vals im Bashir) (2008),8885
